"subject","version","browser_event","trial","time","timepoint","stamp","id"
"ea88c92d48a9e15777c207f269998743","v5_pilot2","focus",41,73764,NA,"2024-12-19 19:22:39",27614
"ea88c92d48a9e15777c207f269998743","v5_pilot2","blur",43,80359,NA,"2024-12-19 19:22:46",27616
"ea88c92d48a9e15777c207f269998743","v5_pilot2","focus",43,93508,NA,"2024-12-19 19:22:59",27617
"ea88c92d48a9e15777c207f269998743","v5_pilot2","blur",53,154829,NA,"2024-12-19 19:24:00",27628
"ea88c92d48a9e15777c207f269998743","v5_pilot2","focus",95,224268,NA,"2024-12-19 19:25:10",27633
"ea88c92d48a9e15777c207f269998743","v5_pilot2","blur",99,264287,NA,"2024-12-19 19:25:50",27635
"ea88c92d48a9e15777c207f269998743","v5_pilot2","focus",99,264289,NA,"2024-12-19 19:25:50",27636
"ea88c92d48a9e15777c207f269998743","v5_pilot2","blur",126,492491,NA,"2024-12-19 19:29:38",27676
"dabcfee69c277b056e1b9f938c4da775","pilot3b","focus",0,2,NA,"2025-04-08 17:41:52",39762
"dabcfee69c277b056e1b9f938c4da775","pilot3b","blur",52,114540,NA,"2025-04-08 17:43:46",39813
"dabcfee69c277b056e1b9f938c4da775","pilot3b","focus",52,118600,NA,"2025-04-08 17:43:50",39814
"dabcfee69c277b056e1b9f938c4da775","pilot3b","blur",52,127403,NA,"2025-04-08 17:43:59",39818
"dabcfee69c277b056e1b9f938c4da775","pilot3b","focus",52,128756,NA,"2025-04-08 17:44:01",39819
"dabcfee69c277b056e1b9f938c4da775","pilot3b","blur",53,145951,NA,"2025-04-08 17:44:18",39824
"dabcfee69c277b056e1b9f938c4da775","pilot3b","focus",53,149285,NA,"2025-04-08 17:44:21",39826
"a0484a3f3cfb95f0970b3ebee8d1b79e","pilot3b","blur",47,89623,NA,"2025-04-08 17:17:49",39369
